Year,Month,Day,HeatIndex
2022,7,27,30
2022,7,28,31
2022,7,29,27
2022,7,30,25
2022,7,31,27
2022,8,1,32
2022,8,2,30
2022,8,3,30
2022,8,4,29
2022,8,5,24
2022,8,6,28
2022,8,7,26
2022,8,8,26
2022,8,9,28
2022,8,10,30
2022,8,11,31
2022,8,12,33
2022,8,13,31
2022,8,14,27
2022,8,15,26
2022,8,16,26
2022,8,17,25
2022,8,18,32
2022,8,19,31
2022,8,20,30
2022,8,21,29
2022,8,22,24
2022,8,23,23
2022,8,24,24
2022,8,25,31
2022,8,26,33
2022,8,27,26
2022,8,28,32
2022,8,29,32
2022,8,30,28
2022,8,31,29
2022,9,1,29
2022,9,2,25
2022,9,3,24
2022,9,4,25
2022,9,5,29
2022,9,6,32
2022,9,7,32
2022,9,8,35
2022,9,9,32
2022,9,10,27
2022,9,11,28
2022,9,12,27
2022,9,13,29
2022,9,14,26
2022,9,15,27
2022,9,16,26
2022,9,17,26
2022,9,18,28
2022,9,19,27
2022,9,20,24
2022,9,21,27
2022,9,22,26
2022,9,23,26
2022,9,24,31
2022,9,25,23
2022,9,26,27
2022,9,27,26
2022,9,28,31
2022,9,29,28
2022,9,30,27
2022,10,1,30
2022,10,2,26
2022,10,3,25
2022,10,4,30
2022,10,5,28
2022,10,6,29
2022,10,7,27
2022,10,8,28
2022,10,9,29
2022,10,10,31
2022,10,11,33
2022,10,12,30
2022,10,13,30
2022,10,14,31
2022,10,15,29
2022,10,16,25
2022,10,17,28
2022,10,18,33
2022,10,19,30
2022,10,20,28
2022,10,21,30
2022,10,22,30
2022,10,23,27
2022,10,24,27
2022,10,25,24
2022,10,26,25
2022,10,27,29
2022,10,28,24
2022,10,29,24
2022,10,30,25
2022,10,31,28
2022,11,1,26
2022,11,2,30
2022,11,3,28
2022,11,4,30
2022,11,5,27
2022,11,6,26
2022,11,7,28
2022,11,8,24
2022,11,9,29
2022,11,10,28
2022,11,11,26
2022,11,12,26
2022,11,13,27
2022,11,14,28
2022,11,15,26
2022,11,16,27
2022,11,17,27
2022,11,18,24
2022,11,19,24
2022,11,20,25
2022,11,21,25
2022,11,22,26
2022,11,23,27
2022,11,24,28
2022,11,25,26
2022,11,26,30
2022,11,27,26
2022,11,28,28
2022,11,29,29
2022,11,30,26
2022,12,1,25
2022,12,2,26
2022,12,3,26
2022,12,4,27
2022,12,5,25
2022,12,6,26
2022,12,7,28
2022,12,8,28
2022,12,9,23
2022,12,10,26
2022,12,11,24
2022,12,12,26
2022,12,13,28
2022,12,14,25
2022,12,15,25
2022,12,16,27
2022,12,17,27
2022,12,18,23
2022,12,19,22
2022,12,20,23
2022,12,21,26
2022,12,22,26
2022,12,23,22
2022,12,24,21
2022,12,25,20
2022,12,26,21
2022,12,27,21
2022,12,28,22
2022,12,29,24
2022,12,30,24
2022,12,31,24
2023,1,1,25
2023,1,2,25
2023,1,3,23
2023,1,4,22
2023,1,5,23
2023,1,6,23
2023,1,7,22
2023,1,8,21
2023,1,9,24
2023,1,10,24
2023,1,11,24
2023,1,12,24
2023,1,13,24
2023,1,14,24
2023,1,15,24
2023,1,16,22
2023,1,17,22
2023,1,18,24
2023,1,19,23
2023,1,20,22
2023,1,21,22
2023,1,22,23
2023,1,23,25
2023,1,24,25
2023,1,25,20
2023,1,26,23
2023,1,27,24
2023,1,28,22
2023,1,29,22
2023,1,30,23
2023,1,31,23
2023,2,1,25
2023,2,2,25
2023,2,3,24
2023,2,4,24
2023,2,5,24
2023,2,6,24
2023,2,7,25
2023,2,8,26
2023,2,9,24
2023,2,10,25
2023,2,11,26
2023,2,12,26
2023,2,13,24
2023,2,14,25
2023,2,15,25
2023,2,16,22
2023,2,17,23
2023,2,18,23
2023,2,19,23
2023,2,20,25
2023,2,21,24
2023,2,22,27
2023,2,23,30
2023,2,24,29
2023,2,25,25
2023,2,26,24
2023,2,27,22
2023,2,28,23
2023,3,1,25
2023,3,2,23
2023,3,3,23
2023,3,4,25
2023,3,5,23
2023,3,6,24
2023,3,7,24
2023,3,8,25
2023,3,9,26
2023,3,10,24
2023,3,11,23
2023,3,12,26
2023,3,13,22
2023,3,14,25
2023,3,15,26
2023,3,16,26
2023,3,17,24
2023,3,18,29
2023,3,19,27
2023,3,20,27
2023,3,21,28
2023,3,22,29
2023,3,23,29
2023,3,24,30
2023,3,25,30
2023,3,26,30
2023,3,27,29
2023,3,28,29
2023,3,29,29
2023,3,30,30
2023,3,31,29
2023,4,1,32
2023,4,2,30
2023,4,3,30
2023,4,4,23
2023,4,5,28
2023,4,6,29
2023,4,7,31
2023,4,8,28
2023,4,9,25
2023,4,10,28
2023,4,11,28
2023,4,12,25
2023,4,13,24
2023,4,14,25
2023,4,15,31
2023,4,16,33
2023,4,17,32
2023,4,18,32
2023,4,19,33
2023,4,20,33
2023,4,21,34
2023,4,22,32
2023,4,23,33
2023,4,24,28
2023,4,25,27
2023,4,26,30
2023,4,27,30
2023,4,28,31
2023,4,29,30
2023,4,30,32
2023,5,1,32
2023,5,2,31
2023,5,3,30
2023,5,4,28
2023,5,5,31
2023,5,6,32
2023,5,7,33
2023,5,8,36
2023,5,9,32
2023,5,10,30
2023,5,11,29
2023,5,12,26
2023,5,13,32
2023,5,14,36
2023,5,15,35
2023,5,16,34
2023,5,17,32
2023,5,18,36
2023,5,19,34
2023,5,20,29
2023,5,21,36
2023,5,22,35
2023,5,23,33
2023,5,24,33
2023,5,25,32
2023,5,26,32
2023,5,27,30
2023,5,28,33
2023,5,29,33
2023,5,30,30
2023,5,31,28
2023,6,1,29
2023,6,2,29
2023,6,3,30
2023,6,4,32
2023,6,5,31
2023,6,6,31
2023,6,7,30
2023,6,8,33
2023,6,9,31
2023,6,10,26
2023,6,11,24
2023,6,12,25
2023,6,13,30
2023,6,14,30
2023,6,15,37
2023,6,16,31
2023,6,17,32
2023,6,18,31
2023,6,19,35
2023,6,20,34
2023,6,21,33
2023,6,22,35
2023,6,23,31
2023,6,24,29
2023,6,25,29
2023,6,26,25
2023,6,27,29
2023,6,28,30
2023,6,29,34
2023,6,30,33
2023,7,1,32
2023,7,2,33
2023,7,3,30
2023,7,4,31
2023,7,5,31
2023,7,6,32
2023,7,7,31
2023,7,8,32
2023,7,9,32
2023,7,10,33
2023,7,11,34
2023,7,12,32
2023,7,13,24
2023,7,14,32
2023,7,15,34
2023,7,16,31
2023,7,17,33
2023,7,18,32
2023,7,19,29
2023,7,20,30
2023,7,21,32
2023,7,22,30
2023,7,23,33
2023,7,24,29
2023,7,25,33
2023,7,26,32
2023,7,27,34
2023,7,28,30
2023,7,29,24
2023,7,30,29
2023,7,31,30
2023,8,1,27
2023,8,2,26
2023,8,3,33
2023,8,4,32
2023,8,5,29
2023,8,6,26
2023,8,7,28
2023,8,8,25
2023,8,9,25
2023,8,10,30
2023,8,11,31
2023,8,12,25
2023,8,13,30
2023,8,14,30
2023,8,15,29
2023,8,16,30
2023,8,17,30
2023,8,18,33
2023,8,19,28
2023,8,20,27
2023,8,21,28
2023,8,22,33
2023,8,23,30
2023,8,24,30
2023,8,25,30
2023,8,26,31
2023,8,27,31
2023,8,28,28
2023,8,29,28
2023,8,30,25
2023,8,31,29
2023,9,1,29
2023,9,2,31
2023,9,3,33
2023,9,4,36
2023,9,5,33
2023,9,6,30
2023,9,7,34
2023,9,8,32
2023,9,9,33
2023,9,10,34
2023,9,11,32
2023,9,12,25
2023,9,13,31
2023,9,14,33
2023,9,15,26
2023,9,16,25
2023,9,17,24
2023,9,18,26
2023,9,19,31
2023,9,20,32
2023,9,21,31
2023,9,22,32
2023,9,23,32
2023,9,24,31
2023,9,25,28
2023,9,26,31
2023,9,27,34
2023,9,28,35
2023,9,29,30
2023,9,30,31
2023,10,1,31
2023,10,2,30
2023,10,3,31
2023,10,4,31
2023,10,5,29
2023,10,6,29
2023,10,7,27
2023,10,8,24
2023,10,9,26
2023,10,10,29
2023,10,11,24
2023,10,12,28
2023,10,13,29
2023,10,14,24
2023,10,15,26
2023,10,16,30
2023,10,17,27
2023,10,18,24
2023,10,19,25
2023,10,20,23
2023,10,21,26
2023,10,22,31
2023,10,23,32
2023,10,24,28
2023,10,25,28
2023,10,26,23
2023,10,27,26
2023,10,28,29
2023,10,29,29
2023,10,30,27
2023,10,31,28
2023,11,1,22
2023,11,2,27
2023,11,3,31
2023,11,4,25
2023,11,5,29
2023,11,6,30
2023,11,7,27
2023,11,8,26
2023,11,9,27
2023,11,10,25
2023,11,11,23
2023,11,12,23
2023,11,13,28
2023,11,14,26
2023,11,15,28
2023,11,16,27
2023,11,17,26
2023,11,18,27
2023,11,19,28
2023,11,20,29
2023,11,21,28
2023,11,22,25
2023,11,23,25
2023,11,24,24
2023,11,25,25
2023,11,26,25
2023,11,27,24
2023,11,28,25
2023,11,29,23
2023,11,30,23
2023,12,1,25
2023,12,2,28
2023,12,3,29
2023,12,4,23
2023,12,5,26
2023,12,6,26
2023,12,7,24
2023,12,8,26
2023,12,9,27
2023,12,10,24
2023,12,11,29
2023,12,12,30
2023,12,13,25
2023,12,14,27
2023,12,15,25
2023,12,16,26
2023,12,17,23
2023,12,18,25
2023,12,19,23
2023,12,20,24
2023,12,21,25
2023,12,22,25
2023,12,23,26
2023,12,24,28
2023,12,25,26
2023,12,26,24
2023,12,27,23
2023,12,28,26
2023,12,29,29
2023,12,30,29
2023,12,31,21
