Year,Month,Day,HeatIndex
2022,7,25,41
2022,7,26,42
2022,7,27,39
2022,7,28,40
2022,7,29,43
2022,7,30,42
2022,7,31,44
2022,8,1,37
2022,8,2,39
2022,8,3,38
2022,8,4,40
2022,8,5,40
2022,8,6,41
2022,8,7,38
2022,8,8,37
2022,8,9,37
2022,8,10,38
2022,8,11,38
2022,8,12,36
2022,8,13,39
2022,8,14,43
2022,8,15,39
2022,8,16,38
2022,8,17,38
2022,8,18,35
2022,8,19,37
2022,8,20,41
2022,8,21,40
2022,8,22,32
2022,8,23,35
2022,8,24,37
2022,8,25,38
2022,8,26,41
2022,8,27,41
2022,8,28,41
2022,8,29,39
2022,8,30,40
2022,8,31,39
2022,9,1,41
2022,9,2,36
2022,9,3,36
2022,9,4,33
2022,9,5,39
2022,9,6,36
2022,9,7,41
2022,9,8,42
2022,9,9,37
2022,9,10,38
2022,9,11,38
2022,9,12,38
2022,9,13,36
2022,9,14,39
2022,9,15,37
2022,9,16,37
2022,9,17,36
2022,9,18,37
2022,9,19,37
2022,9,20,38
2022,9,21,37
2022,9,22,35
2022,9,23,35
2022,9,24,38
2022,9,25,39
2022,9,26,38
2022,9,27,42
2022,9,28,39
2022,9,29,38
2022,9,30,39
2022,10,1,39
2022,10,2,37
2022,10,3,40
2022,10,4,40
2022,10,5,43
2022,10,6,41
2022,10,7,41
2022,10,8,40
2022,10,9,38
2022,10,10,32
2022,10,11,32
2022,10,12,34
2022,10,13,31
2022,10,14,39
2022,10,15,31
2022,10,16,28
2022,10,17,36
2022,10,18,40
2022,10,19,34
2022,10,20,30
2022,10,21,36
2022,10,22,37
2022,10,23,38
2022,10,24,37
2022,10,25,35
2022,10,26,37
2022,10,27,36
2022,10,28,36
2022,10,29,34
2022,10,30,37
2022,10,31,37
2022,11,1,37
2022,11,2,36
2022,11,3,37
2022,11,4,39
2022,11,5,39
2022,11,6,36
2022,11,7,38
2022,11,8,37
2022,11,9,38
2022,11,10,39
2022,11,11,38
2022,11,12,41
2022,11,13,40
2022,11,14,40
2022,11,15,39
2022,11,16,38
2022,11,17,40
2022,11,18,38
2022,11,19,39
2022,11,20,41
2022,11,21,39
2022,11,22,40
2022,11,23,39
2022,11,24,40
2022,11,25,41
2022,11,26,39
2022,11,27,39
2022,11,28,37
2022,11,29,38
2022,11,30,42
2022,12,1,36
2022,12,2,37
2022,12,3,39
2022,12,4,37
2022,12,5,40
2022,12,6,36
2022,12,7,37
2022,12,8,32
2022,12,9,32
2022,12,10,32
2022,12,11,33
2022,12,12,32
2022,12,13,35
2022,12,14,38
2022,12,15,36
2022,12,16,38
2022,12,17,38
2022,12,18,29
2022,12,19,32
2022,12,20,35
2022,12,21,29
2022,12,22,32
2022,12,23,28
2022,12,24,27
2022,12,25,28
2022,12,26,29
2022,12,27,30
2022,12,28,30
2022,12,29,32
2022,12,30,31
2022,12,31,34
2023,1,1,33
2023,1,2,37
2023,1,3,37
2023,1,4,32
2023,1,5,34
2023,1,6,34
2023,1,7,33
2023,1,8,31
2023,1,9,30
2023,1,10,32
2023,1,11,33
2023,1,12,32
2023,1,13,33
2023,1,14,32
2023,1,15,34
2023,1,16,29
2023,1,17,34
2023,1,18,34
2023,1,19,36
2023,1,20,35
2023,1,21,33
2023,1,22,35
2023,1,23,34
2023,1,24,30
2023,1,25,29
2023,1,26,39
2023,1,27,28
2023,1,28,28
2023,1,29,28
2023,1,30,32
2023,1,31,31
2023,2,1,32
2023,2,2,33
2023,2,3,36
2023,2,4,32
2023,2,5,33
2023,2,6,33
2023,2,7,36
2023,2,8,36
2023,2,9,35
2023,2,10,34
2023,2,11,35
2023,2,12,35
2023,2,13,32
2023,2,14,38
2023,2,15,30
2023,2,16,31
2023,2,17,33
2023,2,18,33
2023,2,19,34
2023,2,20,30
2023,2,21,28
2023,2,22,29
2023,2,23,29
2023,2,24,31
2023,2,25,29
2023,2,26,32
2023,2,27,32
2023,2,28,30
2023,3,1,31
2023,3,2,34
2023,3,3,32
2023,3,4,31
2023,3,5,31
2023,3,6,30
2023,3,7,30
2023,3,8,31
2023,3,9,31
2023,3,10,34
2023,3,11,32
2023,3,12,32
2023,3,13,32
2023,3,14,33
2023,3,15,32
2023,3,16,36
2023,3,17,35
2023,3,18,35
2023,3,19,36
2023,3,20,35
2023,3,21,33
2023,3,22,35
2023,3,23,36
2023,3,24,38
2023,3,25,39
2023,3,26,38
2023,3,27,36
2023,3,28,37
2023,3,29,39
2023,3,30,38
2023,3,31,38
2023,4,1,38
2023,4,2,35
2023,4,3,36
2023,4,4,37
2023,4,5,38
2023,4,6,38
2023,4,7,35
2023,4,8,37
2023,4,9,36
2023,4,10,35
2023,4,11,36
2023,4,12,41
2023,4,13,42
2023,4,14,41
2023,4,15,39
2023,4,16,39
2023,4,17,41
2023,4,18,40
2023,4,19,40
2023,4,20,41
2023,4,21,41
2023,4,22,42
2023,4,23,39
2023,4,24,37
2023,4,25,36
2023,4,26,39
2023,4,27,38
2023,4,28,41
2023,4,29,43
2023,4,30,40
2023,5,1,44
2023,5,2,42
2023,5,3,43
2023,5,4,43
2023,5,5,42
2023,5,6,42
2023,5,7,42
2023,5,8,42
2023,5,9,43
2023,5,10,41
2023,5,11,41
2023,5,12,39
2023,5,13,43
2023,5,14,42
2023,5,15,42
2023,5,16,42
2023,5,17,41
2023,5,18,43
2023,5,19,44
2023,5,20,42
2023,5,21,43
2023,5,22,42
2023,5,23,44
2023,5,24,43
2023,5,25,44
2023,5,26,44
2023,5,27,41
2023,5,28,40
2023,5,29,41
2023,5,30,40
2023,5,31,41
2023,6,1,42
2023,6,2,45
2023,6,3,42
2023,6,4,39
2023,6,5,42
2023,6,6,41
2023,6,7,42
2023,6,8,41
2023,6,9,43
2023,6,10,40
2023,6,11,33
2023,6,12,35
2023,6,13,36
2023,6,14,40
2023,6,15,41
2023,6,16,40
2023,6,17,42
2023,6,18,41
2023,6,19,41
2023,6,20,41
2023,6,21,42
2023,6,22,41
2023,6,23,43
2023,6,24,41
2023,6,25,41
2023,6,26,42
2023,6,27,41
2023,6,28,40
2023,6,29,41
2023,6,30,41
2023,7,1,41
2023,7,2,41
2023,7,3,42
2023,7,4,43
2023,7,5,42
2023,7,6,39
2023,7,7,42
2023,7,8,41
2023,7,9,42
2023,7,10,42
2023,7,11,41
2023,7,12,42
2023,7,13,41
2023,7,14,43
2023,7,15,37
2023,7,16,40
2023,7,17,40
2023,7,18,40
2023,7,19,35
2023,7,20,35
2023,7,21,37
2023,7,22,35
2023,7,23,39
2023,7,24,32
2023,7,25,31
2023,7,26,35
2023,7,27,38
2023,7,28,39
2023,7,29,37
2023,7,30,36
2023,7,31,39
2023,8,1,40
2023,8,2,37
2023,8,3,38
2023,8,4,38
2023,8,5,40
2023,8,6,39
2023,8,7,39
2023,8,8,40
2023,8,9,40
2023,8,10,39
2023,8,11,37
2023,8,12,36
2023,8,13,39
2023,8,14,37
2023,8,15,37
2023,8,16,41
2023,8,17,40
2023,8,18,40
2023,8,19,40
2023,8,20,41
2023,8,21,41
2023,8,22,38
2023,8,23,39
2023,8,24,37
2023,8,25,40
2023,8,26,42
2023,8,27,38
2023,8,28,39
2023,8,29,42
2023,8,30,38
2023,8,31,39
2023,9,1,39
2023,9,2,39
2023,9,3,39
2023,9,4,36
2023,9,5,36
2023,9,6,40
2023,9,7,40
2023,9,8,39
2023,9,9,42
2023,9,10,38
2023,9,11,32
2023,9,12,34
2023,9,13,39
2023,9,14,39
2023,9,15,42
2023,9,16,41
2023,9,17,40
2023,9,18,43
2023,9,19,42
2023,9,20,42
2023,9,21,41
2023,9,22,42
2023,9,23,44
2023,9,24,41
2023,9,25,43
2023,9,26,41
2023,9,27,42
2023,9,28,42
2023,9,29,40
2023,9,30,40
2023,10,1,40
2023,10,2,40
2023,10,3,38
2023,10,4,36
2023,10,5,35
2023,10,6,41
2023,10,7,36
2023,10,8,38
2023,10,9,37
2023,10,10,39
2023,10,11,35
2023,10,12,30
2023,10,13,37
2023,10,14,40
2023,10,15,39
2023,10,16,40
2023,10,17,40
2023,10,18,41
2023,10,19,41
2023,10,20,38
2023,10,21,39
2023,10,22,42
2023,10,23,39
2023,10,24,43
2023,10,25,38
2023,10,26,37
2023,10,27,36
2023,10,28,36
2023,10,29,38
2023,10,30,39
2023,10,31,35
2023,11,1,39
2023,11,2,37
2023,11,3,37
2023,11,4,35
2023,11,5,38
2023,11,6,39
2023,11,7,38
2023,11,8,42
2023,11,9,39
2023,11,10,38
2023,11,11,37
2023,11,12,41
2023,11,13,36
2023,11,14,37
2023,11,15,38
2023,11,16,38
2023,11,17,37
2023,11,18,39
2023,11,19,41
2023,11,20,39
2023,11,21,38
2023,11,22,38
2023,11,23,37
2023,11,24,38
2023,11,25,38
2023,11,26,39
2023,11,27,37
2023,11,28,38
2023,11,29,36
2023,11,30,35
2023,12,1,30
2023,12,2,30
2023,12,3,31
2023,12,4,28
2023,12,5,29
2023,12,6,29
2023,12,7,32
2023,12,8,31
2023,12,9,30
2023,12,10,32
2023,12,11,36
2023,12,12,35
2023,12,13,34
2023,12,14,33
2023,12,15,34
2023,12,16,34
2023,12,17,35
2023,12,18,34
2023,12,19,32
2023,12,20,37
2023,12,21,35
2023,12,22,33
2023,12,23,36
2023,12,24,34
2023,12,25,37
2023,12,26,30
2023,12,27,30
2023,12,28,32
2023,12,29,34
2023,12,30,32
2023,12,31,32
